file_name	val_mean_us	aro_mean_us	val_sd_us	aro_sd_us	val_n_us	aro_n_us	val_cilo_us	val_ciup_us	aro_cilo_us	aro_ciup_us	val_mean_ch	aro_mean_ch	val_sd_ch	aro_sd_ch	val_n_ch	aro_n_ch	val_cilo_ch	val_ciup_ch	aro_cilo_ch	aro_ciup_ch	val_diff	aro_diff	val_bf_10	val_bf_01	aro_bf_10	aro_bf_01	val_resid	aro_resid	black_px	white_px	keywords	source 
sexy3.png	5.339449541	5.835051546	1.963652037	2.085068006	109	97	4.970812158	6.249988819	4.970812158	6.249988819	5.242424242	5.564814815	1.370914406	1.900679407	99	108	4.972376324	5.923278432	4.972376324	5.923278432	0.097025299	0.270236732	0.161325072	6.198664521	0.272564773	3.668852684	-0.036830016	0.721268643	14382	75618	bunny, fantasy, erotic, bunny, woman, seductive, striptease, hot, sexy, bunny, seductive	Svgsilh
sexy4.png	5.244680851	6.422680412	2.087784081	1.836181792	94	97	4.822625174	6.788088285	4.822625174	6.788088285	5.204081633	5.563636364	1.315719267	1.753252666	98	110	4.943587295	5.891275865	4.943587295	5.891275865	0.040599218	0.859044049	0.168623038	5.930387746	35.51474213	0.028157321	-0.085398046	1.309433584	19645	70355	open, performance, stimulating, woman, chair, legs, striptease, hot, sexy, seductive	Svgsilh
shark.png	4.947916667	5.364583333	2.022868165	2.205828603	96	96	4.543266192	5.805832846	4.543266192	5.805832846	4.959183673	5.050847458	1.30753855	1.529468136	98	118	4.700309005	5.326808338	4.700309005	5.326808338	0.011267007	0.313735876	0.162774637	6.143463248	0.352084572	2.840226697	-0.087074139	0.484603071	13712	76288	teeth, death, blood, animal, big-white, fins, fish	Pixabay
shark2.png	4.652173913	5.410526316	1.686629923	2.219328712	92	95	4.307527329	5.856806825	4.307527329	5.856806825	5.036036036	4.929824561	1.278692002	1.627851063	111	114	4.798158983	5.228645023	4.798158983	5.228645023	0.383862123	0.480701754	1.405856938	0.71130993	1.051610155	0.95092273	-0.475419612	0.585599107	12568	77432	fish, fin, swimming, animal, big-white, fins, fish	Pixabay
sheep.png	6.504587156	3.154639175	1.555300693	1.757959318	109	97	6.212609776	3.504480448	6.212609776	3.504480448	5.09	4.185185185	0.80522285	1.571642085	100	108	4.932179221	4.481593146	4.932179221	4.481593146	1.414587156	1.03054601	46935.64613	2.13E-05	53.55999602	0.018670651	1.311970128	-1.33155319	20446	69554	lamb, wool, warm, animal, lamb, animal	Pixabay
ship.png	5.957446809	4.204081633	1.335333663	2.119906551	94	98	5.687502633	4.623794004	5.687502633	4.623794004	5.948979592	5.513513514	1.29529242	1.600368508	98	111	5.692529489	5.811232546	5.692529489	5.811232546	0.008467217	1.309431881	0.158470683	6.310315473	166.7565505	0.005996766	-0.270191699	-0.886364419	27154	62846	cruise, sea, discovery, frigate, sails, sail, boat	Pixabay
ship2.png	5.791666667	4.552083333	1.221876612	2.126869663	96	96	5.547244929	4.977538058	5.547244929	4.977538058	5.69	5.647058824	1.2284095	1.665137218	100	119	5.449236162	5.946233368	5.449236162	5.946233368	0.101666667	1.09497549	0.182101741	5.491435701	72.73722148	0.013748119	-0.123916184	-0.599112192	31994	58006	pirates, cannons, treasure, frigate, ropes, sail, boat	Pixabay
ship3.png	6.043478261	4.284210526	1.421290572	2.132140857	92	95	5.753051218	4.712958599	5.753051218	4.712958599	5.630630631	5.260869565	1.249930383	1.654801395	111	115	5.398104146	5.563313618	5.398104146	5.563313618	0.41284763	0.976659039	0.931414046	1.073636375	13.62859258	0.073375148	0.199432118	-0.691308339	29912	60088	mast, waves, sailor, frigate, ropes, sail, boat	Pixabay
shopping.png	6.348623853	4.845360825	1.739391905	1.878276061	109	97	6.022086937	5.219145634	6.022086937	5.219145634	6.31	5.685185185	1.461250329	1.520256669	100	108	6.023600198	5.971901978	6.023600198	5.971901978	0.038623853	0.83982436	0.16059149	6.22698004	11.78169969	0.084877397	-0.314023682	-0.3231783	22162	67838	bags, satisfaction, clothes, shopping bags, joy, woman	Pixabay
shopping2.png	6.361702128	5.051020408	1.450628813	1.840956996	94	98	6.068450478	5.4155046	6.068450478	5.4155046	6.47	6.108108108	1.452653441	1.448204853	100	111	6.185285157	6.3775199	6.185285157	6.3775199	0.108297872	1.0570877	0.175553422	5.696271747	211.3467419	0.004731561	-0.493736294	-0.309905441	18586	71414	shoes, spending, joy, shopping bags, joy, bags, money, spending, happiness, joy, rich, luxury	Pixabay
sick.png	4.416666667	3.822916667	1.620049815	2.015700435	96	96	4.092595164	4.226133323	4.092595164	4.226133323	4.316831683	4.68907563	1.580700434	1.566318685	101	119	4.008557627	4.970495488	4.008557627	4.970495488	0.099834983	0.866158964	0.166506471	6.00577261	21.30736366	0.046932132	0.15567342	-0.892494373	23831	66169	old, help, bent, pain, walking aid, injured, old, elderly, old, man, crutch	Pixabay
silent.png	4.52173913	3.705263158	1.22679123	1.694004975	92	95	4.271056155	4.045907335	4.271056155	4.045907335	4.96460177	4.67826087	1.202149886	1.239325128	113	115	4.742951896	4.904769329	4.742951896	4.904769329	0.442862639	0.972997712	3.016963482	0.3314591	511.2845426	0.001955858	-0.519780173	-1.005228271	39075	50925	cap, noisy, finger, man, cap, secret	Pixabay
singer.png	7.046296296	5.144329897	1.449358603	1.925647568	108	97	6.77295071	5.527541834	6.77295071	5.527541834	6.5	5.605504587	1.159066151	1.478352115	100	109	6.272827209	5.883036372	6.272827209	5.883036372	0.546296296	0.46117469	10.54275478	0.094851869	0.57607685	1.735879509	0.154709584	0.012037304	39331	50669	microphone, performance, song, woman, microfone, singing, speech, moderation	Pixabay
singer2.png	6.531914894	5.530612245	1.317395016	1.753959183	94	98	6.265597102	5.877872065	6.265597102	5.877872065	6.68	5.919642857	1.301747078	1.253020803	100	112	6.424862261	6.151701293	6.424862261	6.151701293	0.148085106	0.389030612	0.201830447	4.954653849	0.37557106	2.662611969	-0.576561566	0.255418832	15857	74143	baggy, contest, music, woman, concert, microphone, singing, rap, hip hop, hip hop, performance, star, passion	Pixabay
singer3.png	7.197916667	5.6875	1.148177427	1.694029764	96	96	6.968237566	6.026370303	6.968237566	6.026370303	6.434343434	5.794871795	1.279043139	1.263127355	99	117	6.182392667	6.023748873	6.182392667	6.023748873	0.763573232	0.107371795	63.70385363	0.015697637	0.155256189	6.440967075	0.385442376	0.469064673	14014	75986	dancing, performance, stage, woman, microphone, singing, pop, classic, fun, karaoke, passion, performance, microphone	Pixabay
skateboard.png	7.065217391	6.168421053	1.428165255	1.748267419	92	95	6.773385573	6.51997676	6.773385573	6.51997676	7.03539823	5.92173913	1.301984773	1.522623694	113	115	6.795341009	6.200025384	6.795341009	6.200025384	0.029819161	0.246681922	0.160005005	6.249804496	0.358823091	2.786888649	-0.471493691	0.892274049	16367	73633	ramp, ollie, tricks, skater, trick, skater, sports	Pixabay
skateboard2.png	6.788990826	5.670103093	1.33384292	1.748342367	109	97	6.538587824	6.018030552	6.538587824	6.018030552	6.616161616	5.722222222	1.291313765	1.502852946	99	108	6.361793734	6.005656715	6.361793734	6.005656715	0.17282921	0.052119129	0.246103531	4.063330574	0.163208112	6.127146436	-0.242564017	0.4847159	24458	65542	jump, one-handed, dangerous, skater, trick, skater, sports	Pixabay
skateboard3.png	6.468085106	5.724489796	1.30920749	1.797940473	94	98	6.203422463	6.080457307	6.203422463	6.080457307	6.56	6.0625	1.373044983	1.337479477	100	112	6.290888128	6.310200114	6.290888128	6.310200114	0.091914894	0.338010204	0.177861411	5.622355039	0.245666989	4.070550967	-0.495798188	0.384310977	29445	60555	balance, practice, ride, skater, trick, cap, skater, sports, young, teenager	Pixabay
skeleton.png	4.875	4.270833333	1.347512328	2.240672675	96	96	4.605446347	4.719052984	4.605446347	4.719052984	3.287128713	4.512605042	1.65128213	2.007889297	101	119	2.965089553	4.873361717	2.965089553	4.873361717	1.587871287	0.241771709	5403.054794	0.00018508	0.230755771	4.333586087	1.854740179	-0.364301617	6652	83348	thin, death, bones, human body, bones, anatomy, medicine, bones	Pixabay
skeletondinosaur.png	5.195652174	4.189473684	1.736733896	2.203936212	92	95	4.840767325	4.632658946	4.840767325	4.632658946	4.054054054	5.114035088	1.451255493	1.842270492	111	114	3.784074747	5.452215977	3.784074747	5.452215977	1.14159812	0.924561404	358.6633785	0.00278813	13.64366408	0.073294094	1.251291002	-0.719250495	7765	82235	massive, animal, old, animal, bones, dead	Pixabay
skiing.png	6.971698113	6.18556701	1.305355614	1.85028093	106	97	6.723199483	6.553780671	6.723199483	6.553780671	6.62	5.962962963	1.245436113	1.552362841	100	108	6.375899007	6.255734904	6.375899007	6.255734904	0.351698113	0.222604047	0.595485297	1.679302587	0.353196918	2.831281786	-0.064481764	0.890667375	16249	73751	winter, snow, sports, winter sport, ski, winter sports, sports, snow, winter	Pixabay
skiing2.png	6.787234043	6.24742268	1.382473554	1.779694074	94	97	6.507760309	6.601589261	6.507760309	6.601589261	6.867346939	6.324324324	1.248815976	1.322271889	98	111	6.620098533	6.570308612	6.620098533	6.570308612	0.080112896	0.076901644	0.169257617	5.908153613	0.156634837	6.384275799	-0.546984806	0.788140542	12325	77675	freestyle, jump, stickers, winter sport, ski, winter sports, sports, snow, winter	Pixabay
skiing3.png	6.635416667	6.0625	1.501716854	1.752066449	96	96	6.335016251	6.412979845	6.335016251	6.412979845	6.613861386	6.100840336	1.442014542	1.404562529	101	119	6.332634367	6.353197529	6.332634367	6.353197529	0.021555281	0.038340336	0.163133373	6.129953544	0.152715005	6.548145019	-0.39336653	0.704880245	15330	74670	curves, carving, turn, winter sport, ski, winter sports, sports	Pixabay
skipping.png	7.586956522	4.861702128	1.376028478	2.05620521	92	94	7.305778352	5.277373983	7.305778352	5.277373983	6.92920354	5.730434783	1.162792315	1.57458844	113	115	6.714810332	6.018218508	6.714810332	6.018218508	0.657752982	0.868732655	37.28379268	0.026821306	7.766590962	0.12875662	0.178203992	-0.327420941	12976	77024	child, game, legs, child, playing, rope, playing, rope, fitness, play	Pixabay
skull.png	3.110091743	5.515463918	1.706954455	2.175207854	109	97	2.789644326	5.948339398	2.789644326	5.948339398	2.163265306	4.339449541	1.462196325	2.819312313	98	109	1.873770523	4.868720458	1.873770523	4.868720458	0.946826437	1.176014376	69.2426122	0.014441974	5.213924178	0.19179412	1.444023311	0.95909703	25835	64165	death, antique, hole, death, skeleton, anatomy, medicine lesson, bones, death	Pixabay
skull2.png	2.340425532	5.072164948	1.274676358	2.381558588	94	97	2.082743525	5.54610509	2.082743525	5.54610509	2.49	4.445454545	1.726179878	2.440432973	100	110	2.151674961	4.901511027	2.151674961	4.901511027	0.149574468	0.626710403	0.16650477	6.005833953	0.47635229	2.099286642	0.280660405	0.467576614	32787	57213	death, pirate, poisonous, pirates, bones, death, deadly, toxic, bones, death	Svgsilh
slide.png	6.677083333	3.729166667	1.417891627	1.911071161	96	96	6.393451147	4.111453494	6.393451147	4.111453494	5.663265306	5.152542373	1.23475343	1.722784065	98	118	5.418801092	5.463383112	5.418801092	5.463383112	1.013818027	1.423375706	717.9542334	0.001392846	1067.253418	0.000936985	0.793714266	-1.197074393	16077	73923	kindergarten, playground, fun, playground, playground, fun, play	Pixabay
slide2.png	6.010869565	5.694736842	1.647472691	2.255365632	92	95	5.674224384	6.148263946	5.674224384	6.148263946	5.536363636	5.49122807	1.304032368	1.70499326	110	114	5.292672283	5.804209328	5.292672283	5.804209328	0.474505929	0.203508772	0.791501042	1.263422216	0.270070838	3.702732248	0.280409781	0.61442839	17329	72671	water, aquapark, curves, waterpark, playground, swimming bath, fun, play	Pixabay
smartphone.png	5.431192661	3.164948454	1.293623768	1.846620857	109	97	5.188340021	3.532433744	5.188340021	3.532433744	5.404040404	4.916666667	0.924929031	1.70280143	99	108	5.221844376	5.237810968	5.221844376	5.237810968	0.027152257	1.751718213	0.158638494	6.303640293	3912.503201	0.000255591	-0.139825166	-1.653993257	20695	69305	addiction, bright, app, handy, filming, iPhone, camera, social media, hand	Pixabay
smoking.png	3.265957447	4.081632653	1.392572709	1.88686982	94	98	2.98444212	4.455206953	2.98444212	4.455206953	3.838383838	4.541284404	1.468770628	1.60168956	99	109	3.54905983	4.841970389	3.54905983	4.841970389	0.572426392	0.459651751	4.05335883	0.246708974	0.491589227	2.034218702	-0.4185334	-0.566548477	32691	57309	unhealthy, poison, addictive, cigarette, match, lighting a cigarette	Pixabay
snake.png	2.729166667	6.135416667	1.70743986	2.413208354	96	96	2.387613835	6.618150007	2.387613835	6.618150007	3.03960396	4.663865546	1.522634507	2.252220414	101	119	2.742654137	5.068521096	2.742654137	5.068521096	0.310437294	1.47155112	0.403342832	2.479280458	129.5998655	0.007716057	0.007160073	1.43147364	37170	52830	bite, danger, dying, venomous, hissing, teeth, venomous, danger	Pixabay
snake2.png	3.086956522	6.515789474	1.580458787	2.287166592	92	95	2.764004987	6.975711371	2.764004987	6.975711371	3.522123894	4.725663717	1.658836431	2.23306239	113	113	3.216271113	5.137391076	3.216271113	5.137391076	0.435167372	1.790125757	0.682955582	1.464224067	909.8466652	0.001099086	-0.216459106	1.783734592	21998	68002	fear, afraid, tail, venomous, hissing, venomous, danger	Pixabay
sniper.png	2.972222222	6.577319588	1.688102033	1.903040613	108	97	2.653850193	6.956032646	2.653850193	6.956032646	3.71	4.844036697	1.659347566	1.991529804	100	109	3.384773853	5.217907588	3.384773853	5.217907588	0.737777778	1.73328289	5.811640128	0.172068466	4234.89633	0.000236133	-0.557573412	1.791417093	26003	63997	gun, point, shoot, gun, weapon, hunter, weapon, riffle, soldier, war, rifle, gun, shooting, army	Pixabay
snowboard.png	6.510638298	6.06122449	1.35792917	1.775063969	94	98	6.236126331	6.412662767	6.236126331	6.412662767	6.636363636	5.890909091	1.207582722	1.461088287	99	110	6.398489413	6.163950306	6.398489413	6.163950306	0.125725338	0.170315399	0.19629171	5.09445866	0.26874143	3.721048893	-0.545258829	0.799102005	18810	71190	jump, trick, halfpipe, sport, snow, winter sports, sports, snow, winter	Pixabay
snowboard2.png	6.677083333	6.270833333	1.532076621	1.785786966	96	96	6.370609811	6.628058562	6.370609811	6.628058562	6.554455446	6.168067227	1.330227406	1.336066372	101	119	6.295029568	6.408117743	6.295029568	6.408117743	0.122627888	0.102766106	0.208422103	4.797955621	0.235604978	4.244392486	-0.280119089	0.882632211	15345	74655	ramp, rotate, snow, sport, snow, halfpipe, winter sports, sports, snow, winter, jump	Pixabay
soccerboy.png	7.086956522	4.147368421	1.39585079	1.833311276	92	95	6.801727854	4.516025432	6.801727854	4.516025432	6.522123894	5.495652174	1.350246969	1.372498765	113	115	6.27316819	5.746500457	6.27316819	5.746500457	0.564832628	1.348283753	5.074372016	0.19706872	2725.085958	0.000366961	0.168711778	-0.934952546	17461	72539	child, play, game, child, proud, ball, child playing, ball game, ball, play, child	Pixabay
soccer.png	6.844036697	5.762886598	1.50415666	1.961999383	109	97	6.561660612	6.153332699	6.561660612	6.153332699	6.94	6.119266055	1.475866464	1.703616907	100	109	6.650735489	6.439086913	6.650735489	6.439086913	0.095963303	0.356379457	0.174286902	5.737665804	0.289225406	3.457510919	-0.577724952	0.396885023	19214	70786	shoot, football, kick, kick, sport, ball, ball game, kicking, sports	Pixabay
soccer2.png	6.968085106	5.928571429	1.307152595	1.873581938	94	98	6.70383787	6.29951491	6.70383787	6.29951491	7.142857143	6.252252252	1.139723244	1.404333996	98	111	6.9172076	6.51350268	6.9172076	6.51350268	0.174772036	0.323680824	0.231487691	4.319884123	0.269185744	3.714906987	-0.698107845	0.50207472	16586	73414	attack, volley, forward, kick, sport, ball, ball game, kicking, ball, play, sports, kick	Pixabay
soldier.png	3.135416667	6.395833333	1.917343511	2.064635391	96	96	2.751875131	6.80883884	2.751875131	6.80883884	4.696969697	5.521008403	1.680952994	1.765242287	99	119	4.365849202	5.838168786	4.365849202	5.838168786	1.56155303	0.87482493	2373.928777	0.000421243	27.97701448	0.035743628	-1.583621233	1.301977872	33973	56027	killing, attack, war, guns, helmet, uniform, riffle, rebell, revolutionist, weapon, war	Pixabay
soldier2.png	3.260869565	6.510638298	1.61632853	2.051721967	92	94	2.930588394	6.925403843	2.930588394	6.925403843	4.463636364	5.398230088	1.774835683	1.839739029	110	113	4.131963531	5.737437311	4.131963531	5.737437311	1.202766798	1.112408209	789.70977	0.001266288	85.12281755	0.011747731	-1.177014959	1.472634427	19128	70872	brutal, defend, precise, gun, helmet, uniform, riffle, weapon, war, rifle, gun, war, army	Pixabay
soldier3.png	3.752293578	6.783505155	2.000721922	2.016736246	109	97	3.376697047	7.184844121	3.376697047	7.184844121	4.33	5.324074074	1.73528445	1.966203723	100	108	3.989890498	5.694895421	3.989890498	5.694895421	0.577706422	1.459431081	1.483682924	0.673998456	1741.258297	0.000574297	-0.52456674	1.779234694	22770	67230	combat, marching, death, weapons, deployment, uniform, riffle, weapon, war, attack, gun, war, rifle, army	Pixabay
soldier4.png	6.5	5.43877551	1.893679357	2.025946776	94	98	6.117183535	5.839885137	6.117183535	5.839885137	6.61	5.872727273	1.619920188	1.551022693	100	110	6.292501477	6.162575001	6.292501477	6.162575001	0.11	0.433951763	0.171626691	5.82659954	0.33021911	3.028292335	-0.524130447	0.184923895	36074	53926	kind, compassion, help, homecoming, weapons, uniform, children, army	Pixabay
soldier5.png	3.010416667	6.78125	1.855261603	2.167720729	96	96	2.639293871	7.21487649	2.639293871	7.21487649	4.1	5.579831933	1.78376517	1.820298906	100	119	3.750388451	5.906884316	3.750388451	5.906884316	1.089583333	1.201418067	65.90218193	0.015174004	384.5730668	0.002600286	-0.989306753	1.660635842	22336	67664	point, aim, sneaking, gun, weapon, aim, riffle, weapon, war, attack, gun, war, rifle, army	Pixabay
sorrow.png	3.413043478	4.210526316	1.250513511	1.895654251	92	95	3.157513084	4.591719755	3.157513084	4.591719755	3.8	4.318584071	1.438653805	1.588268862	110	113	3.531151234	4.611425752	3.531151234	4.611425752	0.386956522	0.108057755	0.632122899	1.58197085	0.168395859	5.938388319	-0.22519703	-0.336348914	34187	55813	sad, sitting, grief, depressed, contemplating, depression, grief, mourning, sitting, depression, sad	Pixabay
sorrow2.png	2.706422018	5.690721649	1.204180621	1.991444329	109	97	2.480360586	6.087027418	2.480360586	6.087027418	3.121212121	4.110091743	1.408956245	1.749811892	99	109	2.843670577	4.438584808	2.843670577	4.438584808	0.414790103	1.580629906	1.047818815	0.954363469	6366.331015	0.000157076	-0.11391776	1.238689129	25275	64725	desperation, crying, kneeling, desperation, depression, despair, desperation, pain, sad, depression	Pixabay
spaceshuttle.png	5.808510638	5.418367347	1.47580192	1.855187597	94	98	5.510170123	5.785669002	5.510170123	5.785669002	5.865979381	5.945454545	1.643350655	1.73383154	97	110	5.538945713	6.269464719	5.538945713	6.269464719	0.057468743	0.527087199	0.159462044	6.271084802	0.934811666	1.06973419	-0.319117343	0.131432252	22977	67023	flying, rocket, NASA, NASA, rocket, launch, rocket	Svgsilh
spider.png	3.052083333	5.541666667	1.719055993	2.431878921	96	96	2.708206834	6.02813483	2.708206834	6.02813483	3.72	4.210084034	1.531355774	2.016348224	100	119	3.419859784	4.57236052	3.419859784	4.57236052	0.667916667	1.331582633	4.907738417	0.203759841	72.41624529	0.013809056	-0.489761731	1.044147869	17221	72779	venom, poisonous, panic, animal, legs, abdomen, insect, insect	Pixabay
spider2.png	3.141304348	6.021052632	1.825229305	2.347379469	92	95	2.768336315	6.493082619	2.768336315	6.493082619	3.745454545	4.585585586	1.467922226	2.180360556	110	111	3.471136237	4.991201437	3.471136237	4.991201437	0.604150198	1.435467046	3.697683732	0.27043957	129.8586709	0.007700679	-0.431211994	1.352718989	5529	84471	legs, web, busy, animal, legs, hairy, insect, insect	Pixabay
spider3.png	3.302752294	5.969072165	1.766481055	2.242829353	109	97	2.971129918	6.415404607	2.971129918	6.415404607	3.98989899	4.613207547	1.515194805	2.031048309	99	106	3.691430172	4.99985523	3.691430172	4.99985523	0.687146696	1.355864618	6.132989424	0.163052621	174.5365192	0.00572946	-0.56430568	1.288173352	6989	83011	waiting, patient, death, animal, legs, symmetry, thread, insect, insect	Pixabay
sportscar.png	5.617021277	4.173469388	1.279334361	1.942606975	94	98	5.358397631	4.558078879	5.358397631	4.558078879	5.540816327	4.801801802	1.228261426	1.751984951	98	111	5.29763744	5.127726276	5.29763744	5.127726276	0.07620495	0.628332414	0.178428322	5.604491421	1.441832978	0.693561609	-0.118803746	-0.593220544	20369	69631	riding, loud, engine, car, car, race	Pixabay
stork.png	6.729166667	3.677083333	1.518164866	1.981465655	96	96	6.425476024	4.073451733	6.425476024	4.073451733	5.603960396	5.109243697	1.233525094	1.661069269	101	119	5.363393761	5.407687355	5.363393761	5.407687355	1.125206271	1.432160364	510.467651	0.001958988	891.7997504	0.001121328	0.917256638	-1.229461253	15346	74654	baby, bird, beak, animal, bird, beak, animal, bird, crane, bird	Pixabay
stretching.png	6.847826087	3.715789474	1.405912027	2.081648068	92	95	6.560541502	4.134384049	6.560541502	4.134384049	6.383928571	5.226086957	1.453455254	1.62794063	112	115	6.114749838	5.523621732	6.114749838	5.523621732	0.463897516	1.510297483	1.460893414	0.684512635	847.0933063	0.001180507	0.096098834	-1.243906859	17717	72283	yoga, muscles, cooldown, sport, warming up, dancer, ballet, sports	Pixabay
stretching2.png	6.76146789	4.958762887	1.360140805	2.030586562	109	97	6.506127973	5.362858124	6.506127973	5.362858124	6.191919192	5.592592593	1.426260758	1.813949257	99	108	5.910968939	5.93469911	5.910968939	5.93469911	0.569548698	0.633829706	4.724582814	0.2116589	1.428253157	0.700155988	0.241101003	-0.167656068	27874	62126	flexible, pilates, woman, gymnast, sport, dancer, gymnastics, sports, acrobatics	Pixabay
stripper.png	5.35483871	6.53125	2.175181958	1.863517472	93	96	4.912757344	6.904024283	4.912757344	6.904024283	6.063157895	6.165137615	1.382339416	1.493899703	95	109	5.785185941	6.445588156	5.785185941	6.445588156	0.708319185	0.366112385	1.432706293	0.697979764	0.798126487	1.252934236	-1.010378149	1.144381552	40513	49487	erotic, dance, pole, pole dance, woman, sexy, striptease, poledancer, sexy, seductive	Svgsilh
stripper2.png	5.614583333	5.958333333	2.124393618	2.374942289	96	96	5.189623911	6.433412007	5.189623911	6.433412007	5.777777778	5.700854701	1.529008986	1.713360065	99	117	5.476587789	6.011313376	5.476587789	6.011313376	0.163194444	0.257478632	0.166406491	6.009380981	0.288293476	3.468687586	-0.40676674	0.78266618	13842	76158	body, sexy, naked, woman, naked, sexy, striptease, hot, sexy, seductive	Svgsilh
submarine.png	4.282608696	4.631578947	1.416745124	2.173597036	92	95	3.993110472	5.068663363	3.993110472	5.068663363	4.927927928	4.625	1.450465203	1.776346083	111	112	4.65809564	4.953977853	4.65809564	4.953977853	0.645319232	0.006578947	10.16718397	0.098355651	0.154206328	6.484818202	-0.714720717	-0.054684227	9480	80520	sea, war, spy, underwater, submerged, war	Wikimedia
success.png	5.642201835	4.597938144	1.487745845	2.003433479	109	97	5.36290656	4.996629804	5.36290656	4.996629804	5.525773196	5.222222222	1.137365226	1.548791107	97	108	5.299432749	5.514320543	5.299432749	5.514320543	0.116428639	0.624284078	0.176518711	5.665121808	1.082650174	0.923659391	-0.075497072	-0.360000129	20273	69727	win, achievement, happy, joy, throwing arms up, cheering, happy, victory	Clipartart
success2.png	7.085106383	5.581632653	1.22395072	1.769870805	94	98	6.837678809	5.932042756	6.837678809	5.932042756	6.79	6.196428571	1.281531596	1.406799996	100	112	6.538824423	6.456966789	6.538824423	6.456966789	0.295106383	0.614795918	0.461350512	2.167549346	2.774711701	0.360397803	-0.155913811	0.180530016	13686	76314	joy, happiness, light, joy, jump, happiness, enjoying, happy, victory	Pixabay
suicidegun.png	1.135416667	6.947368421	0.554783821	2.904026629	96	95	1.024438828	7.531333508	1.024438828	7.531333508	1.475247525	4.333333333	0.985840346	2.85572625	101	117	1.282985287	4.850787316	1.282985287	4.850787316	0.339830858	2.614035088	1.11026415	0.900686562	1638.6756	0.000610249	0.298370471	2.393783784	41901	48099	prepare, fear, gun, aim, attempting suicide	Anna Lumaca
suicidegun2.png	1.27173913	7.234042553	1.05978705	2.912433605	92	94	1.055181852	7.82280513	1.055181852	7.82280513	1.876106195	4.591304348	1.79350387	2.94360935	113	115	1.545423714	5.129300717	1.545423714	5.129300717	0.604367064	2.642738205	0.670540132	1.491335047	1006.742317	0.000993303	-0.048318929	2.563107458	41497	48503	blow, metal, brain, suicide, blood, death	Anna Lumaca
suicidehang.png	1.141304348	6.882978723	0.566103352	2.990509659	92	94	1.025626579	7.487524754	1.025626579	7.487524754	1.628318584	4.368421053	1.30380412	2.948715508	113	114	1.387925916	4.909709227	1.387925916	4.909709227	0.487014236	2.514557671	0.985850302	1.014352786	1025.619298	0.000975021	0.119816244	2.313432758	12940	77060	sad, end, senseless, suicide, rope, chair	Anna Lumaca
suicidehang2.png	1.47311828	6.835051546	0.927729789	2.596794548	93	97	1.284567593	7.351824546	1.284567593	7.351824546	2.44	4.504504505	2.021700454	2.706469938	100	111	2.043753992	5.007993299	2.043753992	5.007993299	0.96688172	2.330547042	4.649321413	0.215085151	32061.33078	3.12E-05	-5.26E-01	2.20E+00	3.24E+04	5.76E+04	give up, prepare, decision, suicide, preperation, rope, noose	Anna Lumaca
surfer.png	6.96875	4.65625	1.268676268	1.764134647	96	96	6.714966554	5.009143943	6.714966554	5.009143943	6.425742574	5.672268908	1.251771023	1.222038057	101	119	6.181617551	5.891832001	6.181617551	5.891832001	0.543007426	1.016018908	5.403602937	0.18506171	716.8450803	0.001395002	0.166639256	-0.506413538	26242	63758	waves, fit, wetsuit, beach, surfboard, beach, sports, water, ocean, vacation	Pixabay
surfer2.png	7	5.804123711	1.305260014	1.741881019	109	97	6.754962882	6.150765335	6.754962882	6.150765335	6.59	5.787037037	1.239868028	1.54103331	100	108	6.346990332	6.077672255	6.346990332	6.077672255	0.41	0.017086674	1.299910611	0.769283666	0.167135826	5.983157663	-3.15858E-05	0.589252399	12334	77666	riding, balance, water, board, balancing, ocean, sports, water, ocean, vacation	Pixabay
surveillance.png	4.321100917	4.731958763	1.620932139	2.018226655	109	97	4.016802513	5.133594327	4.016802513	5.133594327	4.71	4.971428571	1.14851683	1.77296548	100	105	4.484894838	5.31054882	4.484894838	5.31054882	0.388899083	0.239469809	0.82479862	1.21241716	0.203339397	4.917886127	-0.413637756	-0.11189402	18090	71910	camera, police, watching, camera, camera, video, camera	Pixabay
swing.png	6.957446809	4.173469388	1.234929745	2.11048199	94	98	6.707799772	4.591315825	6.707799772	4.591315825	6.434343434	5.669642857	1.415379203	1.607350194	99	112	6.155536672	5.967322809	6.155536672	5.967322809	0.523103374	1.496173469	3.010617902	0.332157727	984.0601862	0.001016198	0.144972518	-0.987999566	15362	74638	nostalgia, woman, free, woman, playground, thoughtful, carelessness, freedom, relaxation, calm	Pixabay
swing2.png	7.504587156	5.422680412	1.358265869	1.864331044	109	97	7.249599222	5.793690105	7.249599222	5.793690105	6.56	5.990740741	1.373044983	1.377356064	100	108	6.290888128	6.25050682	6.290888128	6.25050682	0.944587156	0.568060328	227.698018	0.004391782	1.275202402	0.784189238	0.540703861	0.115144725	16003	73997	circus, acrobatic, balance, woman, playground, carefree, carelessness, freedom, happiness, acrobatics, circus, trapeze, fun, joy	Pixabay
syringe.png	3.804347826	5.684210526	1.469388229	2.053865882	92	95	3.50409249	6.097218436	3.50409249	6.097218436	3.943925234	4.903508772	1.484713146	1.79462964	107	114	3.662606434	5.232944351	3.662606434	5.232944351	0.139577408	0.780701754	0.193736215	5.16165756	9.139289121	0.109417701	-0.00731439	0.871254313	8937	81063	doctor, medicine, vaccine, injection, needle, vaccine, medicin, injection, vaccine, needle	Pixabay
